classifier,dataset,interpolation,batch_size,threshold,acc_base,acc_zero_tp,change_zero_tp,acc_inve_tp,change_inve_tp,acc_mean_tp,change_mean_tp
ResNet,OSULeaf,linear,105,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.36363636363636365,0.6198347319256176,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,105,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2727272727272727,0.7107438228347085,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,105,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.21074380165289255,0.7727272939090887,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,105,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2066115702479339,0.7768595253140473,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,105,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.17355371900826447,0.8099173765537168,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,105,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.15702479338842976,0.8264463021735514,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,105,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1487603305785124,0.8347107649834689,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,110,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.628099173553719,0.3553719220082622,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,110,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5661157024793388,0.41735539308264236,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,110,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.43388429752066116,0.54958679804132,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,110,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.34710743801652894,0.6363636575454523,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,110,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.28512396694214875,0.6983471286198324,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,110,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2603305785123967,0.7231405170495845,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,110,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.23553719008264462,0.7479339054793366,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,110,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1859504132231405,0.7975206823388408,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,110,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.17355371900826447,0.8099173765537168,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,110,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1652892561983471,0.8181818393636341,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,115,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6776859504132231,0.3057851451487581,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,115,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5743801652892562,0.40909093027272503,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,115,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.4214876033057851,0.5619834922561961,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,115,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.33884297520661155,0.6446281203553696,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,115,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.29338842975206614,0.6900826658099151,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,115,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.23140495867768596,0.7520661368842952,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,115,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.23553719008264462,0.7479339054793366,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,115,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2066115702479339,0.7768595253140473,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,115,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1859504132231405,0.7975206823388408,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,115,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.17355371900826447,0.8099173765537168,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,120,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6900826446280992,0.293388450933882,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,120,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5578512396694215,0.4256198558925597,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,120,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.44214876033057854,0.5413223352314027,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,120,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.38016528925619836,0.6033058063057828,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,120,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.33884297520661155,0.6446281203553696,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,120,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.26859504132231404,0.7148760542396672,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,120,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.23553719008264462,0.7479339054793366,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,120,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.18181818181818182,0.8016529137437993,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,120,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.17768595041322313,0.8057851451487581,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,120,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.17768595041322313,0.8057851451487581,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,125,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6487603305785123,0.33471076498346886,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,125,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5743801652892562,0.40909093027272503,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,125,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.4132231404958678,0.5702479550661135,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,125,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.30991735537190085,0.6735537401900804,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,125,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.28512396694214875,0.6983471286198324,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,125,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.23140495867768596,0.7520661368842952,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,125,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.22727272727272727,0.7561983682892539,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,125,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.21074380165289255,0.7727272939090887,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,125,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1859504132231405,0.7975206823388408,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,125,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.17768595041322313,0.8057851451487581,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,130,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6363636363636364,0.34710745919834485,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,130,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5247933884297521,0.4586777071322291,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,130,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.4380165289256198,0.5454545666363614,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,130,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.3512396694214876,0.6322314261404935,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,130,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2644628099173554,0.7190082856446258,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,130,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.25206611570247933,0.7314049798595019,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,130,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.22727272727272727,0.7561983682892539,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,130,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.19834710743801653,0.7851239881239647,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,130,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.19421487603305784,0.7892562195289233,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,130,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1652892561983471,0.8181818393636341,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,135,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6487603305785123,0.33471076498346886,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,135,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5619834710743802,0.421487624487601,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,135,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.45454545454545453,0.5289256410165266,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,135,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.371900826446281,0.6115702691157002,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,135,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.3181818181818182,0.6652892773801631,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,135,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.29338842975206614,0.6900826658099151,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,135,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.24793388429752067,0.7355372112644605,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,135,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.21074380165289255,0.7727272939090887,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,135,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.21074380165289255,0.7727272939090887,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,135,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.16942148760330578,0.8140496079586754,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,140,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6652892561983471,0.3181818393636341,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,140,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5619834710743802,0.421487624487601,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,140,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.45867768595041325,0.524793409611568,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,140,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.3925619834710744,0.5909091120909068,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,140,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.3140495867768595,0.6694215087851216,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,140,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2727272727272727,0.7107438228347085,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,140,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2396694214876033,0.7438016740743779,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,140,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.19421487603305784,0.7892562195289233,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,140,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.19008264462809918,0.793388450933882,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,140,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.18181818181818182,0.8016529137437993,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,145,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6900826446280992,0.293388450933882,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,145,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5619834710743802,0.421487624487601,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,145,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.4256198347107438,0.5578512608512374,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,145,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.3305785123966942,0.652892583165287,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,145,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.30578512396694213,0.6776859715950391,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,145,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2603305785123967,0.7231405170495845,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,145,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.23553719008264462,0.7479339054793366,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,145,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.19421487603305784,0.7892562195289233,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,145,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.19421487603305784,0.7892562195289233,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,145,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.17768595041322313,0.8057851451487581,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,150,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6487603305785123,0.33471076498346886,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,150,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5826446280991735,0.4008264674628077,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,150,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.4628099173553719,0.5206611782066093,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,150,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.35537190082644626,0.628099194735535,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,150,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2809917355371901,0.7024793600247912,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,150,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.26859504132231404,0.7148760542396672,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,150,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2396694214876033,0.7438016740743779,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,150,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.19421487603305784,0.7892562195289233,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,150,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.19008264462809918,0.793388450933882,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,150,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.19008264462809918,0.793388450933882,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,155,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6446280991735537,0.3388429963884275,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,155,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5909090909090909,0.39256200465289026,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,155,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.41735537190082644,0.5661157236611547,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,155,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.30991735537190085,0.6735537401900804,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,155,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2809917355371901,0.7024793600247912,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,155,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2396694214876033,0.7438016740743779,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,155,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.21074380165289255,0.7727272939090887,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,155,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1859504132231405,0.7975206823388408,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,155,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.16115702479338842,0.8223140707685928,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,155,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.16942148760330578,0.8140496079586754,0.9834710743801653,2.1181815856863295e-08
